,loss,accuracy,val_loss,val_accuracy
0,8.672286033630371,0.11807382851839066,20.992252349853516,0.02850356325507164
1,5.636754989624023,0.2899220883846283,3.7526397705078125,0.26951703429222107
2,4.375492572784424,0.4060288667678833,2.1252899169921875,0.3565320670604706
3,3.7151389122009277,0.4819517135620117,2.324561834335327,0.3768012523651123
4,3.2465314865112305,0.5309234857559204,0.9984476566314697,0.6842438578605652
5,2.91560697555542,0.5736364722251892,1.589605450630188,0.511797308921814
6,2.655426502227783,0.5998978018760681,1.9627186059951782,0.45787808299064636
7,2.4673311710357666,0.6258270740509033,0.7592531442642212,0.7501979470252991
8,2.2924511432647705,0.6468514204025269,0.8593496680259705,0.7203483581542969
9,2.114807367324829,0.6710690855979919,0.6779844164848328,0.7751385569572449
10,1.9783886671066284,0.6913782358169556,0.6691552996635437,0.7802058458328247
11,1.8874462842941284,0.7015455365180969,0.9082010388374329,0.6938242316246033
12,1.745208740234375,0.7225954532623291,0.9402437210083008,0.7110055685043335
13,1.6899378299713135,0.7340145707130432,0.8483068346977234,0.7129849791526794
14,1.6021567583084106,0.7466598749160767,0.5223185420036316,0.8327791094779968
15,1.503136157989502,0.7570059895515442,0.6029804348945618,0.7996041178703308
16,1.4212342500686646,0.7677608728408813,0.4860910177230835,0.8469517230987549
17,1.364155888557434,0.7803295254707336,0.5192702412605286,0.825098991394043
18,1.3200416564941406,0.7866649627685547,0.5792414546012878,0.8100554347038269
19,1.2069430351257324,0.7983394861221313,0.4168276786804199,0.8680918216705322
20,1.1705652475357056,0.8060288429260254,0.42438480257987976,0.8608075976371765
21,1.1198190450668335,0.8142802119255066,0.42895686626434326,0.8600158095359802
22,1.0728998184204102,0.8225571513175964,0.5787276029586792,0.8106096386909485
23,1.082292079925537,0.8194405436515808,0.5678898096084595,0.8204275369644165
24,1.0089191198349,0.8311917185783386,0.34070050716400146,0.8905779719352722
25,0.9648024439811707,0.8419976830482483,0.41844481229782104,0.8684085607528687
26,0.9786176681518555,0.8407459259033203,0.44203177094459534,0.8608867526054382
27,0.9265609979629517,0.8456763029098511,0.35286515951156616,0.8817893862724304
28,0.9238292574882507,0.8460339903831482,0.35573381185531616,0.8809184432029724
29,0.8683390617370605,0.8546685576438904,0.3640057444572449,0.8804433941841125
